"","Core","Ecosystem","Lat","Long"
"31545","Mg_ 505","Mangrove",-18.88562,36.152977
"31550","Mg_ 506","Mangrove",-18.88562,36.152977
"31556","Mg_ 507","Mangrove",-18.823362,36.211684
"31562","Mg_ 508","Mangrove",-18.823362,36.211684
"31568","Mg_ 509","Mangrove",-18.823362,36.211684
"31574","Mg_ 510","Mangrove",-18.823362,36.211684
"31580","Mg_ 511","Mangrove",-18.851282,36.278995
"31585","Mg_ 512","Mangrove",-18.851282,36.278995
"31591","Mg_ 513","Mangrove",-18.851282,36.278995
"31597","Mg_ 514","Mangrove",-18.860388,36.166532
"31603","Mg_ 515","Mangrove",-18.860388,36.166532
"31608","Mg_ 516","Mangrove",-18.860388,36.166532
"31613","Mg_ 527","Mangrove",-3.064154991,133.9104455
"31618","Mg_ 528","Mangrove",-3.064154991,133.9104455
"31624","Mg_ 529","Mangrove",-3.064154991,133.9104455
"31630","Mg_ 530","Mangrove",-3.064154991,133.9104455
"31636","Mg_ 531","Mangrove",-3.17790721,133.7146972
"31642","Mg_ 532","Mangrove",-3.17790721,133.7146972
"31648","Mg_ 533","Mangrove",-3.17790721,133.7146972
"31654","Mg_ 534","Mangrove",-3.123769164,133.8880438
"31660","Mg_ 535","Mangrove",-3.123769164,133.8880438
"31666","Mg_ 536","Mangrove",-3.123769164,133.8880438
"31672","Mg_ 537","Mangrove",-2.955321387,133.8572453
"31678","Mg_ 538","Mangrove",-2.955321387,133.8572453
"31684","Mg_ 539","Mangrove",-2.955321387,133.8572453
"31690","Mg_ 540","Mangrove",-2.955321387,133.8572453
"31696","Mg_ 541","Mangrove",-2.912562911,133.8095065
"31702","Mg_ 542","Mangrove",-2.912562911,133.8095065
"31708","Mg_ 543","Mangrove",-2.912562911,133.8095065
"31714","Mg_ 544","Mangrove",-2.950733605,133.8171811
"31720","Mg_ 545","Mangrove",-2.950733605,133.8171811
"31726","Mg_ 546","Mangrove",-2.950733605,133.8171811
"31732","Mg_ 547","Mangrove",-2.950733605,133.8171811
"31738","Mg_ 548","Mangrove",-2.950733605,133.8171811
"31744","Mg_ 549","Mangrove",-2.950733605,133.8171811
"31750","Mg_ 550","Mangrove",-3.118472421,133.8007978
"31756","Mg_ 551","Mangrove",-3.118472421,133.8007978
"31762","Mg_ 552","Mangrove",-3.118472421,133.8007978
"31768","Mg_ 553","Mangrove",-3.118472421,133.8007978
"31774","Mg_ 554","Mangrove",-3.118472421,133.8007978
"31780","Mg_ 555","Mangrove",-3.215860898,133.6895558
"31786","Mg_ 556","Mangrove",-3.215860898,133.6895558
"31792","Mg_ 557","Mangrove",-3.215860898,133.6895558
"31798","Mg_ 558","Mangrove",-3.215860898,133.6895558
"31804","Mg_ 559","Mangrove",-3.215860898,133.6895558
"31810","Mg_ 560","Mangrove",-3.215860898,133.6895558
"31816","Mg_ 561","Mangrove",-3.215232058,133.6616923
"31822","Mg_ 562","Mangrove",-3.116472158,133.6581501
"31828","Mg_ 563","Mangrove",-3.116472158,133.6581501
"31834","Mg_ 564","Mangrove",-3.116472158,133.6581501
"31840","Mg_ 565","Mangrove",2.42347,118.00072
"31858","Mg_ 566","Mangrove",2.39825,118.01372
"31876","Mg_ 567","Mangrove",2.3,118.089
"31894","Mg_ 568","Mangrove",2.19119,117.98017
"31916","Mg_ 581","Mangrove",14.05261667,-16.54376667
"31921","Mg_ 582","Mangrove",14.05271667,-16.5438
"31926","Mg_ 583","Mangrove",14.05281667,-16.54378333
"31931","Mg_ 584","Mangrove",14.0529,-16.54381667
"31936","Mg_ 585","Mangrove",14.05316667,-16.54383333
"31941","Mg_ 586","Mangrove",14.0532,-16.54371667
"31946","Mg_ 587","Mangrove",-0.655583322,-47.35113144
"31951","Mg_ 588","Mangrove",-0.655466676,-47.35098267
"31956","Mg_ 589","Mangrove",-0.655283332,-47.35096741
"31961","Mg_ 590","Mangrove",-0.655149996,-47.35086823
"31966","Mg_ 591","Mangrove",-0.65503335,-47.35074997
"31971","Mg_ 592","Mangrove",-0.654866695,-47.35066605
"31976","Mg_ 593","Mangrove",8.30711,-82.2813
"31981","Mg_ 594","Mangrove",8.30711,-82.2813
"31986","Mg_ 595","Mangrove",8.30711,-82.2813
"31991","Mg_ 596","Mangrove",8.30711,-82.2813
"31996","Mg_ 597","Mangrove",8.30711,-82.2813
"32001","Mg_ 598","Mangrove",8.30711,-82.2813
"32006","Mg_ 599","Mangrove",10.25298478,-85.24869037
"32011","Mg_ 600","Mangrove",10.25315846,-85.24854438
"32016","Mg_ 601","Mangrove",10.25333214,-85.2483984
"32021","Mg_ 602","Mangrove",10.25350582,-85.24825241
"32026","Mg_ 603","Mangrove",10.2536795,-85.24810643
"32031","Mg_ 604","Mangrove",10.25385318,-85.24796044
"32036","Mg_ 605","Mangrove",20.62494444,86.864
"32041","Mg_ 606","Mangrove",20.46821,86.68859
"32046","Mg_ 607","Mangrove",20.46821,86.68859
"32051","Mg_ 608","Mangrove",20.46821,86.68859
"32056","Mg_ 609","Mangrove",20.46821,86.68859
"32061","Mg_ 610","Mangrove",20.4793,86.72782
"32066","Mg_ 611","Mangrove",20.4793,86.72782
"32071","Mg_ 612","Mangrove",20.4793,86.72782
"32076","Mg_ 613","Mangrove",20.4793,86.72782
"32081","Mg_ 614","Mangrove",20.4793,86.72782
"32086","Mg_ 615","Mangrove",20.48278,86.69051
"32091","Mg_ 616","Mangrove",20.48278,86.69051
"32096","Mg_ 617","Mangrove",20.48278,86.69051
"32101","Mg_ 618","Mangrove",20.3789,86.73401
"32106","Mg_ 619","Mangrove",20.3789,86.73401
"32111","Mg_ 620","Mangrove",20.48278,86.69051
"32116","Mg_ 621","Mangrove",20.48278,86.69051
"32121","Mg_ 622","Mangrove",20.47962,86.72564
"32126","Mg_ 623","Mangrove",20.47962,86.72564
"32131","Mg_ 624","Mangrove",20.47962,86.72564
"32136","Mg_ 625","Mangrove",20.47962,86.72564
"32141","Mg_ 626","Mangrove",20.47962,86.72564
"32146","Mg_ 627","Mangrove",20.38153,86.73532
"32151","Mg_ 628","Mangrove",20.38153,86.73532
"32156","Mg_ 629","Mangrove",20.38153,86.73532
"32161","Mg_ 630","Mangrove",16.50698,-88.402406
"32172","Mg_ 631","Mangrove",16.506978,-88.402658
"32183","Mg_ 632","Mangrove",16.506934,-88.402866
"32198","Mg_ 633","Mangrove",16.507177,-88.402589
"32211","Mg_ 634","Mangrove",16.507134,-88.402815
"32223","Mg_ 635","Mangrove",16.507176,-88.402977
"32238","Mg_ 636","Mangrove",16.510383,-88.424776
"32249","Mg_ 637","Mangrove",16.510577,-88.424687
"32261","Mg_ 638","Mangrove",16.51077,-88.424582
"32272","Mg_ 639","Mangrove",16.510987,-88.424456
"32285","Mg_ 640","Mangrove",16.51119,-88.424355
"32296","Mg_ 641","Mangrove",16.511387,-88.424259
"32308","Mg_ 642","Mangrove",-2.4714,133.5434
"32314","Mg_ 643","Mangrove",-2.4714,133.5434
"32320","Mg_ 644","Mangrove",-2.4714,133.5434
"32326","Mg_ 645","Mangrove",-2.470883333,133.5426333
"32332","Mg_ 646","Mangrove",-2.470883333,133.5426333
"32338","Mg_ 647","Mangrove",-2.470883333,133.5426333
"32344","Mg_ 648","Mangrove",-2.472583333,133.5430833
"32350","Mg_ 649","Mangrove",-2.472583333,133.5430833
"32356","Mg_ 650","Mangrove",-2.472583333,133.5430833
"32362","Mg_ 651","Mangrove",-2.487783333,133.8572667
"32368","Mg_ 652","Mangrove",-2.487783333,133.8572667
"32374","Mg_ 653","Mangrove",-2.487783333,133.8572667
"32380","Mg_ 654","Mangrove",-2.504166667,133.8537833
"32386","Mg_ 655","Mangrove",-2.504166667,133.8537833
"32392","Mg_ 656","Mangrove",-2.504166667,133.8537833
"32398","Mg_ 657","Mangrove",-2.48815,133.8481333
"32404","Mg_ 658","Mangrove",-2.48815,133.8481333
"32410","Mg_ 659","Mangrove",-2.48815,133.8481333
"32416","Mg_ 660","Mangrove",-2.5831,133.3601167
"32422","Mg_ 661","Mangrove",-2.5831,133.3601167
"32428","Mg_ 662","Mangrove",-2.5831,133.3601167
"32434","Mg_ 663","Mangrove",-2.585916667,133.3593
"32440","Mg_ 664","Mangrove",-2.585916667,133.3593
"32446","Mg_ 665","Mangrove",-2.585916667,133.3593
"32452","Mg_ 666","Mangrove",-2.588916667,133.3579833
"32458","Mg_ 667","Mangrove",-2.588916667,133.3579833
"32464","Mg_ 668","Mangrove",-2.588916667,133.3579833
"32470","Mg_ 669","Mangrove",-2.5693,133.4762167
"32476","Mg_ 670","Mangrove",-2.5693,133.4762167
"32482","Mg_ 671","Mangrove",-2.5693,133.4762167
"32488","Mg_ 672","Mangrove",-2.57165,133.4753667
"32494","Mg_ 673","Mangrove",-2.57165,133.4753667
"32500","Mg_ 674","Mangrove",-2.57165,133.4753667
"32506","Mg_ 675","Mangrove",-2.575566667,133.47545
"32512","Mg_ 676","Mangrove",-2.575566667,133.47545
"32518","Mg_ 677","Mangrove",-2.575566667,133.47545
"32524","Mg_ 678","Mangrove",-2.585683333,133.5518667
"32530","Mg_ 679","Mangrove",-2.585683333,133.5518667
"32536","Mg_ 680","Mangrove",-2.585683333,133.5518667
"32542","Mg_ 681","Mangrove",-2.585866667,133.54805
"32548","Mg_ 682","Mangrove",-2.585866667,133.54805
"32554","Mg_ 683","Mangrove",-2.585866667,133.54805
"32560","Mg_ 684","Mangrove",-2.5994,133.5567167
"32566","Mg_ 685","Mangrove",-2.5994,133.5567167
"32572","Mg_ 686","Mangrove",-2.5994,133.5567167
"32578","Mg_ 687","Mangrove",-2.599498993,133.59337
"32584","Mg_ 688","Mangrove",-2.599498993,133.59337
"32590","Mg_ 689","Mangrove",-2.599498993,133.59337
"32596","Mg_ 690","Mangrove",-2.605960015,133.605077
"32602","Mg_ 691","Mangrove",-2.605960015,133.605077
"32608","Mg_ 692","Mangrove",-2.605960015,133.605077
"32614","Mg_ 693","Mangrove",-2.603538986,133.606439
"32620","Mg_ 694","Mangrove",-2.603538986,133.606439
"32626","Mg_ 695","Mangrove",-2.603538986,133.606439
"32645","Mg_ 696","Mangrove",27.601827,-82.551637
"32682","Mg_ 697","Mangrove",27.59925,-82.5518
"32731","Mg_ 698","Mangrove",27.59911667,-82.5516
"32781","Mg_ 699","Mangrove",27.59905,-82.55143333
"32831","Mg_ 700","Mangrove",27.59905,-82.55121667
"32871","Mg_ 701","Mangrove",27.59891667,-82.55111667
"32915","Mg_ 702","Mangrove",27.59875,-82.551
"32957","Mg_ 703","Mangrove",-0.851166666,-46.63706589
"32962","Mg_ 704","Mangrove",-0.851050019,-46.6371994
"32967","Mg_ 705","Mangrove",-0.850950003,-46.63734818
"32972","Mg_ 706","Mangrove",-0.850849986,-46.63750076
"32977","Mg_ 707","Mangrove",8.33622,-82.4348
"32982","Mg_ 708","Mangrove",8.33622,-82.4348
"32987","Mg_ 709","Mangrove",8.33622,-82.4348
"32992","Mg_ 710","Mangrove",8.33622,-82.4348
"32997","Mg_ 711","Mangrove",8.33622,-82.4348
"33002","Mg_ 712","Mangrove",8.33622,-82.4348
"33007","Mg_ 713","Mangrove",20.48278,86.69051
"33012","Mg_ 714","Mangrove",20.48278,86.69051
"33017","Mg_ 715","Mangrove",20.48278,86.69051
"33022","Mg_ 716","Mangrove",20.48278,86.69051
"33027","Mg_ 717","Mangrove",20.48278,86.69051
"33032","Mg_ 718","Mangrove",20.48278,86.69051
"33037","Mg_ 719","Mangrove",10.16546115,-85.14638813
"33042","Mg_ 720","Mangrove",10.16533217,-85.14620081
"33047","Mg_ 721","Mangrove",10.1652032,-85.14601349
"33052","Mg_ 722","Mangrove",10.16507423,-85.14582617
"33057","Mg_ 723","Mangrove",10.16494525,-85.14563884
"33062","Mg_ 724","Mangrove",1.694528,124.803806
"33067","Mg_ 725","Mangrove",1.694528,124.803806
"33072","Mg_ 726","Mangrove",1.694528,124.803806
"33077","Mg_ 727","Mangrove",1.694528,124.803806
"33092","Mg_ 730","Mangrove",25.92374,-81.61246
"33221","Mg_ 731","Mangrove",-7.65858,108.83944
"33241","Mg_ 732","Mangrove",-7.67747,108.84111
"33261","Mg_ 733","Mangrove",-7.69103,108.84653
"33281","Mg_ 734","Mangrove",-7.67964,108.81889
"33301","Mg_ 735","Mangrove",-7.70969,108.88369
"33321","Mg_ 736","Mangrove",-7.66731,108.86686
"33341","Mg_ 737","Mangrove",-7.69103,108.84653
"33361","Mg_ 738","Mangrove",8.64705,105.11574
"33366","Mg_ 739","Mangrove",8.64705,105.11574
"33371","Mg_ 740","Mangrove",8.64705,105.11574
"33376","Mg_ 741","Mangrove",8.64705,105.11574
"33381","Mg_ 742","Mangrove",8.64705,105.11574
"33386","Mg_ 743","Mangrove",8.64705,105.11574
"33391","Mg_ 744","Mangrove",8.64705,105.11574
"33396","Mg_ 745","Mangrove",8.64705,105.11574
"33401","Mg_ 746","Mangrove",8.64705,105.11574
"33406","Mg_ 747","Mangrove",8.64705,105.11574
"33411","Mg_ 748","Mangrove",8.64705,105.11574
"33416","Mg_ 749","Mangrove",8.64705,105.11574
"33421","Mg_ 750","Mangrove",8.64705,105.11574
"33426","Mg_ 751","Mangrove",8.64705,105.11574
"33431","Mg_ 752","Mangrove",8.64705,105.11574
"33436","Mg_ 753","Mangrove",8.64705,105.11574
"33441","Mg_ 754","Mangrove",8.64705,105.11574
"33446","Mg_ 755","Mangrove",8.64705,105.11574
"33451","Mg_ 756","Mangrove",8.64705,105.11574
"33456","Mg_ 757","Mangrove",8.64705,105.11574
"33461","Mg_ 758","Mangrove",8.64705,105.11574
"33466","Mg_ 759","Mangrove",8.64705,105.11574
"33471","Mg_ 760","Mangrove",8.64705,105.11574
"33476","Mg_ 761","Mangrove",8.64705,105.11574
"33481","Mg_ 762","Mangrove",8.64705,105.11574
"33486","Mg_ 763","Mangrove",8.64705,105.11574
"33491","Mg_ 764","Mangrove",8.64705,105.11574
"33496","Mg_ 765","Mangrove",8.64705,105.11574
"33501","Mg_ 766","Mangrove",8.64705,105.11574
"33506","Mg_ 767","Mangrove",8.64705,105.11574
"33511","Mg_ 768","Mangrove",8.64705,105.11574
"33516","Mg_ 769","Mangrove",8.64705,105.11574
"33521","Mg_ 770","Mangrove",8.64705,105.11574
"33526","Mg_ 771","Mangrove",8.64705,105.11574
"33531","Mg_ 772","Mangrove",8.64705,105.11574
"33536","Mg_ 773","Mangrove",8.64705,105.11574
"33541","Mg_ 774","Mangrove",8.64705,105.11574
"33546","Mg_ 775","Mangrove",8.64705,105.11574
"33551","Mg_ 776","Mangrove",8.64705,105.11574
"33556","Mg_ 777","Mangrove",8.64705,105.11574
"33561","Mg_ 778","Mangrove",8.64705,105.11574
"33566","Mg_ 779","Mangrove",8.64705,105.11574
"33571","Mg_ 780","Mangrove",8.64705,105.11574
"33576","Mg_ 781","Mangrove",8.64705,105.11574
"33581","Mg_ 782","Mangrove",8.64705,105.11574
"33586","Mg_ 783","Mangrove",8.64705,105.11574
"33591","Mg_ 784","Mangrove",8.64705,105.11574
"33596","Mg_ 785","Mangrove",8.64705,105.11574
"33601","Mg_ 786","Mangrove",8.64705,105.11574
"33606","Mg_ 787","Mangrove",8.64705,105.11574
"33611","Mg_ 788","Mangrove",8.64705,105.11574
"33616","Mg_ 789","Mangrove",8.64705,105.11574
"33621","Mg_ 790","Mangrove",8.64705,105.11574
"33626","Mg_ 791","Mangrove",8.64705,105.11574
"33631","Mg_ 792","Mangrove",8.64705,105.11574
"33636","Mg_ 793","Mangrove",8.64705,105.11574
"33641","Mg_ 794","Mangrove",8.64705,105.11574
"33646","Mg_ 795","Mangrove",8.64705,105.11574
"33651","Mg_ 796","Mangrove",8.64705,105.11574
"33656","Mg_ 797","Mangrove",8.64705,105.11574
"33661","Mg_ 798","Mangrove",8.64705,105.11574
"33666","Mg_ 799","Mangrove",8.64705,105.11574
"33671","Mg_ 800","Mangrove",8.64705,105.11574
"33676","Mg_ 801","Mangrove",8.64705,105.11574
"33681","Mg_ 802","Mangrove",8.64705,105.11574
"33686","Mg_ 803","Mangrove",8.64705,105.11574
"33691","Mg_ 804","Mangrove",8.64705,105.11574
"33696","Mg_ 805","Mangrove",8.64705,105.11574
"33701","Mg_ 806","Mangrove",8.64705,105.11574
"33706","Mg_ 807","Mangrove",8.64705,105.11574
"33711","Mg_ 808","Mangrove",8.64705,105.11574
"33716","Mg_ 809","Mangrove",8.64705,105.11574
"33721","Mg_ 810","Mangrove",8.64705,105.11574
"33726","Mg_ 811","Mangrove",8.64705,105.11574
"33731","Mg_ 812","Mangrove",8.64705,105.11574
"33736","Mg_ 813","Mangrove",8.64705,105.11574
"33741","Mg_ 814","Mangrove",8.64705,105.11574
"33746","Mg_ 815","Mangrove",8.64705,105.11574
"33751","Mg_ 816","Mangrove",8.64705,105.11574
"33756","Mg_ 817","Mangrove",8.64705,105.11574
"33761","Mg_ 818","Mangrove",8.64705,105.11574
"33766","Mg_ 819","Mangrove",8.64705,105.11574
"33771","Mg_ 820","Mangrove",8.64705,105.11574
"33776","Mg_ 821","Mangrove",8.64705,105.11574
"33781","Mg_ 822","Mangrove",8.64705,105.11574
"33786","Mg_ 823","Mangrove",8.64705,105.11574
"33791","Mg_ 824","Mangrove",8.64705,105.11574
"33796","Mg_ 825","Mangrove",8.64705,105.11574
"33801","Mg_ 826","Mangrove",8.64705,105.11574
"33806","Mg_ 827","Mangrove",8.64705,105.11574
"33811","Mg_ 828","Mangrove",8.64705,105.11574
"33816","Mg_ 829","Mangrove",8.64705,105.11574
"33821","Mg_ 830","Mangrove",8.64705,105.11574
"33826","Mg_ 831","Mangrove",8.64705,105.11574
"33831","Mg_ 832","Mangrove",8.64705,105.11574
"33836","Mg_ 833","Mangrove",8.64705,105.11574
"33841","Mg_ 834","Mangrove",8.64705,105.11574
"33846","Mg_ 835","Mangrove",8.64705,105.11574
"33851","Mg_ 836","Mangrove",8.64705,105.11574
"33856","Mg_ 837","Mangrove",8.64705,105.11574
"33861","Mg_ 838","Mangrove",8.64705,105.11574
"33866","Mg_ 839","Mangrove",8.64705,105.11574
"33871","Mg_ 840","Mangrove",8.64705,105.11574
"33876","Mg_ 841","Mangrove",8.64705,105.11574
"33881","Mg_ 842","Mangrove",8.64705,105.11574
"33886","Mg_ 843","Mangrove",8.64705,105.11574
"33891","Mg_ 844","Mangrove",8.64705,105.11574
"33896","Mg_ 845","Mangrove",8.64705,105.11574
"33901","Mg_ 846","Mangrove",-0.749149978,-48.01373291
"33906","Mg_ 847","Mangrove",-0.749333322,-48.01361847
"33911","Mg_ 848","Mangrove",-0.749483347,-48.0135498
"33916","Mg_ 849","Mangrove",-0.749566674,-48.01333237
"33921","Mg_ 850","Mangrove",-0.749733329,-48.01321793
"33926","Mg_ 851","Mangrove",-0.749816656,-48.01309967
"33931","Mg_ 852","Mangrove",-0.983850002,-47.36740112
"33936","Mg_ 853","Mangrove",-0.983650029,-47.36740112
"33941","Mg_ 854","Mangrove",-0.98360002,-47.36748505
"33946","Mg_ 855","Mangrove",-0.983533323,-47.36753464
"33951","Mg_ 856","Mangrove",-0.983383358,-47.36758423
"33956","Mg_ 857","Mangrove",-0.983250022,-47.36764908
"33961","Mg_ 858","Mangrove",10.4833,106.94244
"33966","Mg_ 859","Mangrove",10.4833,106.94244
"33971","Mg_ 860","Mangrove",10.4833,106.94244
"33976","Mg_ 861","Mangrove",10.4833,106.94244
"33981","Mg_ 862","Mangrove",10.4833,106.94244
"33986","Mg_ 863","Mangrove",10.4833,106.94244
"33991","Mg_ 864","Mangrove",10.4833,106.94244
"33996","Mg_ 865","Mangrove",10.4833,106.94244
"34001","Mg_ 866","Mangrove",10.4833,106.94244
"34006","Mg_ 867","Mangrove",10.4833,106.94244
"34011","Mg_ 868","Mangrove",10.4833,106.94244
"34016","Mg_ 869","Mangrove",10.4833,106.94244
"34021","Mg_ 870","Mangrove",10.4833,106.94244
"34026","Mg_ 871","Mangrove",10.4833,106.94244
"34031","Mg_ 872","Mangrove",10.4833,106.94244
"34036","Mg_ 873","Mangrove",10.4833,106.94244
"34041","Mg_ 874","Mangrove",10.4833,106.94244
"34046","Mg_ 875","Mangrove",10.4833,106.94244
"34051","Mg_ 876","Mangrove",10.4833,106.94244
"34056","Mg_ 877","Mangrove",10.4833,106.94244
"34061","Mg_ 878","Mangrove",10.4833,106.94244
"34066","Mg_ 879","Mangrove",10.4833,106.94244
"34071","Mg_ 880","Mangrove",10.4833,106.94244
"34076","Mg_ 881","Mangrove",10.4833,106.94244
"34081","Mg_ 882","Mangrove",10.4833,106.94244
"34086","Mg_ 883","Mangrove",10.4833,106.94244
"34091","Mg_ 884","Mangrove",10.4833,106.94244
"34096","Mg_ 885","Mangrove",10.4833,106.94244
"34101","Mg_ 886","Mangrove",10.4833,106.94244
"34106","Mg_ 887","Mangrove",10.4833,106.94244
"34111","Mg_ 888","Mangrove",10.4833,106.94244
"34116","Mg_ 889","Mangrove",10.4833,106.94244
"34121","Mg_ 890","Mangrove",10.4833,106.94244
"34126","Mg_ 891","Mangrove",13.579472,122.274917
"34148","Mg_ 892","Mangrove",13.579389,122.275139
"34171","Mg_ 893","Mangrove",13.57925,122.275361
"34190","Mg_ 894","Mangrove",13.581361,122.268139
"34212","Mg_ 895","Mangrove",13.581056,122.268556
"34232","Mg_ 896","Mangrove",13.579,122.274389
"34249","Mg_ 897","Mangrove",13.578944,122.274889
"34271","Mg_ 898","Mangrove",13.578806,122.275167
"34293","Mg_ 899","Mangrove",27.74368,-82.68744
"34301","Mg_ 900","Mangrove",27.74368,-82.68744
"34311","Mg_ 901","Mangrove",27.74368,-82.68744
"34321","Mg_ 902","Mangrove",27.74357,-82.68736
"34330","Mg_ 903","Mangrove",27.74357,-82.68736
"34339","Mg_ 904","Mangrove",27.743,-82.68735
"34429","Mg_ 905","Mangrove",27.74291667,-82.68745
"34479","Mg_ 906","Mangrove",27.74291667,-82.68761667
"34528","Mg_ 907","Mangrove",27.743,-82.68776667
"34577","Mg_ 908","Mangrove",27.7431,-82.68771667
"34625","Mg_ 909","Mangrove",27.74277,-82.68797
"34635","Mg_ 910","Mangrove",27.74277,-82.68797
"34645","Mg_ 911","Mangrove",27.74277,-82.68797
"34654","Mg_ 912","Mangrove",27.74283,-82.68808
"34664","Mg_ 913","Mangrove",27.74283,-82.68808
"34674","Mg_ 914","Mangrove",26.02219,-81.73437
"34800","Mg_ 916","Mangrove",26.96893753,-82.17767349
"34890","Mg_ 917","Mangrove",26.96882349,-82.17771369
"34980","Mg_ 918","Mangrove",16.643723,-88.164621
"34993","Mg_ 919","Mangrove",16.643679,-88.164457
"35005","Mg_ 920","Mangrove",16.643613,-88.164178
"35017","Mg_ 921","Mangrove",16.643556,-88.164014
"35030","Mg_ 922","Mangrove",16.643416,-88.163693
"35042","Mg_ 923","Mangrove",16.643939,-88.164345
"35055","Mg_ 924","Mangrove",16.644835,-88.16455
"35066","Mg_ 925","Mangrove",16.644791,-88.164332
"35077","Mg_ 926","Mangrove",16.644709,-88.164128
"35088","Mg_ 927","Mangrove",16.644587,-88.163938
"35100","Mg_ 928","Mangrove",16.644532,-88.163719
"35112","Mg_ 929","Mangrove",16.644742,-88.163687
"35124","Mg_ 930","Mangrove",20.48278,86.69051
"35129","Mg_ 931","Mangrove",20.48278,86.69051
"35134","Mg_ 932","Mangrove",20.48278,86.69051
"35139","Mg_ 933","Mangrove",20.48278,86.69051
"35144","Mg_ 934","Mangrove",20.48278,86.69051
"35149","Mg_ 935","Mangrove",20.48278,86.69051
"35154","Mg_ 936","Mangrove",20.48278,86.69051
"35159","Mg_ 937","Mangrove",10.14282643,-85.07769106
"35164","Mg_ 938","Mangrove",10.14260122,-85.07771018
"35169","Mg_ 939","Mangrove",10.14237601,-85.07772931
"35174","Mg_ 940","Mangrove",10.1421508,-85.07774844
"35179","Mg_ 941","Mangrove",10.14192559,-85.07776757
"35184","Mg_ 942","Mangrove",10.14170038,-85.07778669
"35189","Mg_ 943","Mangrove",28.00177,-82.6239
"35199","Mg_ 944","Mangrove",28.00177,-82.6239
"35209","Mg_ 945","Mangrove",28.00177,-82.6239
"35219","Mg_ 946","Mangrove",28.00177,-82.6239
"35229","Mg_ 947","Mangrove",28.00177,-82.6239
"35239","Mg_ 948","Mangrove",28.00034,-82.62428
"35246","Mg_ 949","Mangrove",28.00034,-82.62428
"35254","Mg_ 950","Mangrove",28.00034,-82.62428
"35263","Mg_ 951","Mangrove",28.00046,-82.62428
"35271","Mg_ 952","Mangrove",28.00046,-82.62428
"35279","Mg_ 953","Mangrove",-6.75938056,110.5459833
"35284","Mg_ 954","Mangrove",-6.75938056,110.5459833
"35289","Mg_ 955","Mangrove",-6.75938056,110.5459833
"35294","Mg_ 956","Mangrove",-6.75938056,110.5459833
"35299","Mg_ 957","Mangrove",-6.75938056,110.5459833
"35304","Mg_ 958","Mangrove",-6.75938056,110.5459833
"35309","Mg_ 959","Mangrove",-6.75938056,110.5459833
"35314","Mg_ 960","Mangrove",-6.75938056,110.5459833
"35319","Mg_ 961","Mangrove",-6.75938056,110.5459833
"35324","Mg_ 962","Mangrove",-6.75938056,110.5459833
"35329","Mg_ 963","Mangrove",-6.75938056,110.5459833
"35334","Mg_ 964","Mangrove",-6.75938056,110.5459833
"35339","Mg_ 965","Mangrove",-6.75938056,110.5459833
