,Core,Depth,Acc.Mass,Age,Age.Pb,Age.C
5145,Sm_070,25,44.87531806,NA,NA,NA
5146,Sm_070,26,46.38422391,NA,NA,NA
5147,Sm_070,27,47.90585241,NA,NA,NA
5148,Sm_070,28,48.99745546,NA,NA,NA
5149,Sm_070,29,50.3664122,NA,NA,NA
5150,Sm_070,30,51.50890584,NA,NA,NA
5151,Sm_070,32,58.40458014,NA,NA,NA
5152,Sm_070,34,64.96946564,NA,NA,NA
5153,Sm_070,36,70.69974554,NA,NA,NA
5154,Sm_070,38,75.59033078,NA,NA,NA
5155,Sm_070,40,80.1653944,NA,NA,NA
5156,Sm_070,42,84.60305344,NA,NA,NA
5157,Sm_070,44,89.98727736,NA,NA,NA
5158,Sm_070,46,97.19847328,NA,NA,NA
5159,Sm_070,48,104.8880407,NA,NA,NA
5160,Sm_070,50,107.1046012,NA,NA,NA
5161,Sm_070,60,108.9389961,NA,NA,NA
5162,Sm_070,70,111.2523719,NA,NA,NA
5163,Sm_070,80,113.8434547,NA,NA,NA
5164,Sm_070,90,116.4854929,NA,NA,NA
5165,Sm_070,100,118.5568305,NA,NA,NA
5166,Sm_070,114,131.1555566,NA,NA,NA
5167,Sm_070,124,142.9899515,NA,NA,NA
5168,Sm_070,134,155.4485502,NA,NA,NA
5169,Sm_070,144,165.8816712,NA,NA,NA
5170,Sm_070,154,173.7033273,NA,NA,NA
5171,Sm_071,1,1.79389313,NA,2.55684975,NA
5172,Sm_071,2,2.94402036,NA,4.28592015,NA
5173,Sm_071,3,4.59033079,NA,6.6180509,NA
5174,Sm_071,4,5.92366412,NA,8.9839242,NA
5175,Sm_071,5,7.04580152,NA,11.27415226,NA
5176,Sm_071,6,8.2875318,NA,13.29769156,NA
5177,Sm_071,7,9.53689567,NA,16.61876241,NA
5178,Sm_071,8,11.01017811,NA,20.36852068,NA
5179,Sm_071,9,12.20865139,NA,23.51532802,NA
5180,Sm_071,10,13.53180661,NA,27.02827679,NA
5181,Sm_071,11,14.68702289,NA,30.58504637,NA
5182,Sm_071,12,15.92620864,NA,34.23720464,NA
5183,Sm_071,13,17.37150126,NA,38.17365374,NA
5184,Sm_071,14,18.72010177,NA,41.64564456,NA
5185,Sm_071,15,19.84223917,NA,44.93133987,NA
5186,Sm_071,16,20.89312976,NA,48.74953983,NA
5187,Sm_071,17,22.27480915,NA,53.12393666,NA
5188,Sm_071,18,23.70737912,NA,58.18260116,NA
5189,Sm_071,19,25.3231552,NA,63.66276603,NA
5190,Sm_071,20,26.61832059,NA,68.54818658,NA
5191,Sm_071,21,28.46564883,NA,73.66213679,NA
5192,Sm_071,22,29.92620863,NA,79.47491629,NA
5193,Sm_071,23,31.94656486,NA,88.24215619,NA
5194,Sm_071,24,33.29262084,NA,93.86098607,NA
5195,Sm_071,25,34.54707377,NA,97.33676246,NA
5196,Sm_071,26,35.66921117,NA,100.5077812,NA
5197,Sm_071,27,36.6717557,NA,NA,NA
5198,Sm_071,28,38.55725188,NA,NA,NA
5199,Sm_071,29,40.71501269,NA,NA,NA
5200,Sm_071,30,42.22646307,NA,NA,NA
5201,Sm_071,32,47.44274805,NA,NA,NA
5202,Sm_071,34,53.16793889,NA,NA,NA
5203,Sm_071,36,58.89821879,NA,NA,NA
5204,Sm_071,38,64.38422387,NA,NA,NA
5205,Sm_071,40,67.46702641,NA,NA,NA
5206,Sm_071,42,71.25810921,NA,NA,NA
5207,Sm_071,44,74.11925571,NA,NA,NA
5208,Sm_071,46,76.53199457,NA,NA,NA
5209,Sm_071,48,78.87084807,NA,NA,NA
5210,Sm_071,50,81.21734489,NA,NA,NA
5211,Sm_071,60,83.35747227,NA,NA,NA
5212,Sm_071,70,85.86702641,NA,NA,NA
5213,Sm_071,80,87.94855507,NA,NA,NA
5214,Sm_071,90,89.82116653,NA,NA,NA
5215,Sm_071,100,91.92817289,NA,NA,NA
5216,Sm_071,114,103.7116124,NA,NA,NA
5217,Sm_071,124,114.3485551,NA,NA,NA
5218,Sm_071,134,126.1702112,NA,NA,NA
5219,Sm_071,144,137.9791284,NA,NA,NA
5220,Sm_071,154,147.40588,NA,NA,NA
5221,Sm_071,164,156.6542876,NA,NA,NA
5222,Sm_072,1,0.72264631,NA,1.73658945,NA
5223,Sm_072,2,1.83715013,NA,3.12559011,NA
5224,Sm_072,3,3.10178117,NA,5.36251227,NA
5225,Sm_072,4,4.35114504,NA,7.78052845,NA
5226,Sm_072,5,5.40203563,NA,10.2276602,NA
5227,Sm_072,6,6.61832062,NA,13.08139571,NA
5228,Sm_072,7,7.6335878,NA,16.0850026,NA
5229,Sm_072,8,9.00000001,NA,19.32714235,NA
5230,Sm_072,9,10.19592876,NA,22.3299671,NA
5231,Sm_072,10,11.25699746,NA,25.09545791,NA
5232,Sm_072,11,12.80407125,NA,27.74122672,NA
5233,Sm_072,12,13.85241731,NA,30.23941017,NA
5234,Sm_072,13,14.98473283,NA,33.28854481,NA
5235,Sm_072,14,15.89058525,NA,35.60864512,NA
5236,Sm_072,15,16.80661578,NA,38.18620101,NA
5237,Sm_072,16,17.99745547,NA,42.30718134,NA
5238,Sm_072,17,19.25954198,NA,46.66598947,NA
5239,Sm_072,18,20.73027989,NA,50.96482815,NA
5240,Sm_072,19,21.97709923,NA,55.24838015,NA
5241,Sm_072,20,23.34351144,NA,60.20060724,NA
5242,Sm_072,21,24.48091602,NA,64.6504018,NA
5243,Sm_072,22,26.06870228,NA,69.86975486,NA
5244,Sm_072,23,28.28498727,NA,74.57024926,NA
5245,Sm_072,24,30.13231551,NA,83.3442157,NA
5246,Sm_072,25,31.33333332,NA,88.56859095,NA
5247,Sm_072,26,32.80407123,NA,97.35034004,NA
5248,Sm_072,27,34.01272263,NA,NA,NA
5249,Sm_072,28,35.38167937,NA,NA,NA
5250,Sm_072,29,36.78371499,NA,NA,NA
5251,Sm_072,30,38.40458013,NA,NA,NA
5252,Sm_072,32,41.51540815,NA,NA,NA
5253,Sm_072,34,44.17273299,NA,NA,NA
5254,Sm_072,36,47.16381579,NA,NA,NA
5255,Sm_072,38,49.86190497,NA,NA,NA
5256,Sm_072,40,53.16891133,NA,NA,NA
5257,Sm_072,42,56.13196865,NA,NA,NA
5258,Sm_072,44,58.71540815,NA,NA,NA
5259,Sm_072,46,62.30776483,NA,NA,NA
5260,Sm_072,48,64.79184127,NA,NA,NA
5261,Sm_072,50,67.72942089,NA,NA,NA
5262,Sm_072,52,70.30012153,NA,NA,NA
5263,Sm_072,54,72.61859287,NA,NA,NA
5264,Sm_072,56,74.99056739,NA,NA,NA
5265,Sm_072,58,77.38547185,NA,NA,NA
5266,Sm_072,60,79.13579033,NA,NA,NA
5267,Sm_072,62,80.92432537,NA,NA,NA
5268,Sm_072,64,83.21477123,NA,NA,NA
5269,Sm_072,66.5,85.49757377,NA,NA,NA
5270,Sm_073,1,0.91094148,NA,3.61852192,NA
5271,Sm_073,2,2.33333334,NA,7.10602772,NA
5272,Sm_073,3,3.62595421,NA,10.48264853,NA
5273,Sm_073,4,5.06361324,NA,14.10464859,NA
5274,Sm_073,5,6.73282444,NA,17.9126281,NA
5275,Sm_073,6,8.09669212,NA,20.34897785,NA
5276,Sm_073,7,9.46564886,NA,22.28650609,NA
5277,Sm_073,8,11.22391858,NA,25.12686549,NA
5278,Sm_073,9,12.81170484,NA,27.85995939,NA
5279,Sm_073,10,14.65903308,NA,30.72425356,NA
5280,Sm_073,11,16.1043257,NA,34.05327898,NA
5281,Sm_073,12.25,17.0610136,NA,35.87261799,NA
5282,Sm_073,13.75,17.89413462,NA,37.1123739,NA
5283,Sm_073,15,19.52008882,NA,42.04927926,NA
5284,Sm_073,16,20.49973259,NA,45.01841352,NA
5285,Sm_073,17,21.98828221,NA,49.94754476,NA
5286,Sm_073,18,23.52008883,NA,56.02903002,NA
5287,Sm_073,19,25.33433819,NA,61.41141438,NA
5288,Sm_073,20,26.7007504,NA,64.61001518,NA
5289,Sm_073,21,28.35214989,NA,67.60388434,NA
5290,Sm_073,22,29.73382928,NA,69.41571416,NA
5291,Sm_073,23,31.05952903,NA,70.44732226,NA
5292,Sm_073,24,32.69311682,NA,72.05100341,NA
5293,Sm_073,25,34.47937636,NA,78.38737557,NA
5294,Sm_073,26,35.74146287,NA,87.69614921,NA
5295,Sm_073,27,37.23255702,NA,94.35519154,NA
5296,Sm_073,28,38.81525422,NA,101.7423381,NA
5297,Sm_073,29,40.31398196,NA,NA,NA
5298,Sm_073,30,42.25036873,NA,NA,NA
5299,Sm_073,32,46.46183369,NA,NA,NA
5300,Sm_073,34,51.42489101,NA,NA,NA
5301,Sm_073,36,54.78540057,NA,NA,NA
5302,Sm_073,38,59.72043241,NA,NA,NA
5303,Sm_073,40,62.89495471,NA,NA,NA
5304,Sm_073,42,65.64909483,NA,NA,NA
5305,Sm_073,44,68.32680183,NA,NA,NA
5306,Sm_073,46,71.48858527,NA,NA,NA
5307,Sm_073,48,78.69877635,NA,NA,NA
5308,Sm_073,50,84.53062349,NA,NA,NA
5309,Sm_073,52,90.09495471,NA,NA,NA
5310,Sm_073,54,96.64017763,NA,NA,NA
5311,Sm_073,56,102.6376299,NA,NA,NA
5312,Sm_073,58,108.535719,NA,NA,NA
5313,Sm_073,60,113.0019611,NA,NA,NA
5314,Sm_073,62,115.5777573,NA,NA,NA
5315,Sm_073,64,117.6949547,NA,NA,NA
5316,Sm_073,66,120.2045089,NA,NA,NA
5317,Sm_073,68,122.502598,NA,NA,NA
5318,Sm_073,70,125.0656554,NA,NA,NA
5319,Sm_073,72,129.8172477,NA,NA,NA
5320,Sm_073,74,134.0490949,NA,NA,NA
5321,Sm_073,76,138.8873114,NA,NA,NA
5322,Sm_073,78,148.6427254,NA,NA,NA
5323,Sm_073,80,169.4197955,NA,NA,NA
5324,Sm_073,82,196.2172477,NA,NA,NA
5325,Sm_073,84,233.6414515,NA,NA,NA
5326,Sm_073,86,269.7127891,NA,NA,NA
5327,Sm_073,88,299.9675662,NA,NA,NA
5328,Sm_073,90,328.8618337,NA,NA,NA
5329,Sm_074,1,0.73536896,NA,4.67374336,NA
5330,Sm_074,2,2.10687023,NA,11.054539,NA
5331,Sm_074,3,4.04580153,NA,18.81138001,NA
5332,Sm_074,4,6.40712469,NA,26.32257471,NA
5333,Sm_074,5,8.03816795,NA,32.58019999,NA
5334,Sm_074,6,9.75318067,NA,39.37372938,NA
5335,Sm_074,7,10.91348601,NA,45.76568856,NA
5336,Sm_074,8,12.1475827,NA,53.14205737,NA
5337,Sm_074,9,13.69211196,NA,60.54061929,NA
5338,Sm_074,10,15.38422392,NA,70.91612805,NA
5339,Sm_074,11,17.54452926,NA,79.47145628,NA
5340,Sm_074,12,20.37984335,NA,88.50301516,NA
5341,Sm_074,13,25.37474997,NA,95.81683293,NA
5342,Sm_074,14,30.88111129,NA,NA,NA
5343,Sm_074,15,39.50706549,NA,NA,NA
5344,Sm_074,16,42.16355404,NA,NA,NA
5345,Sm_074,17,48.88620035,NA,NA,NA
5346,Sm_074,18,56.26533521,NA,NA,NA
5347,Sm_074,19,66.21444462,NA,NA,NA
5348,Sm_074,20,76.2475235,NA,NA,NA
5349,Sm_075,1,1.55725191,NA,2.26647241,NA
5350,Sm_075,2,2.92875318,NA,4.29445689,NA
5351,Sm_075,3,3.92366412,NA,6.42164006,NA
5352,Sm_075,4,5.4783715,NA,9.51745276,NA
5353,Sm_075,5,6.97201018,NA,12.3880039,NA
5354,Sm_075,6,8.27989822,NA,15.41394051,NA
5355,Sm_075,7,9.70737914,NA,18.55831574,NA
5356,Sm_075,8,10.95419848,NA,21.3874034,NA
5357,Sm_075,9,12.40712469,NA,24.55169134,NA
5358,Sm_075,10,14.34351146,NA,28.66350058,NA
5359,Sm_075,11,16.11450383,NA,34.48139115,NA
5360,Sm_075,12,17.92366414,NA,41.82514568,NA
5361,Sm_075,13,19.92366414,NA,46.75806164,NA
5362,Sm_075,14,23.43002546,NA,49.71959444,NA
5363,Sm_075,15,24.7379135,NA,52.30425046,NA
5364,Sm_075,16,25.94147584,NA,54.9640878,NA
5365,Sm_075,17,28.33333335,NA,59.01448704,NA
5366,Sm_075,18,29.96183208,NA,61.95306264,NA
5367,Sm_075,19,31.38422394,NA,65.90754892,NA
5368,Sm_075,20,33.00763361,NA,71.21309538,NA
5369,Sm_075,21,34.25699748,NA,76.39262612,NA
5370,Sm_075,22,35.82188298,NA,84.15813045,NA
5371,Sm_075,23,37.01781173,NA,89.42538829,NA
5372,Sm_075,24,37.97455473,NA,94.26220575,NA
5373,Sm_075,25,38.87277356,NA,97.98243009,NA
5374,Sm_075,26,40.06361325,NA,100.5808995,NA
5375,Sm_075,27,40.89567432,NA,NA,NA
5376,Sm_075,28,42.62849875,NA,NA,NA
5377,Sm_075,29,44.0585242,NA,NA,NA
5378,Sm_075,30,45.79898222,NA,NA,NA
5379,Sm_075,32,48.81044718,NA,NA,NA
5380,Sm_075,34,52.0078994,NA,NA,NA
5381,Sm_075,36,57.18751724,NA,NA,NA
5382,Sm_075,38,60.9480268,NA,NA,NA
5383,Sm_075,40,65.21554272,NA,NA,NA
5384,Sm_075,42,68.6957975,NA,NA,NA
5385,Sm_075,44,70.45885482,NA,NA,NA
5386,Sm_075,46,73.04738986,NA,NA,NA
5387,Sm_075,48,76.04611598,NA,NA,NA
5388,Sm_075,50,79.2435682,NA,NA,NA
5389,Sm_075,52,83.4524854,NA,NA,NA
5390,Sm_075,54,86.33401406,NA,NA,NA
5391,Sm_075,56,91.40407776,NA,NA,NA
5392,Sm_075,58,94.91235802,NA,NA,NA
5393,Sm_075,60,98.13019242,NA,NA,NA
5394,Sm_075,62,101.5365618,NA,NA,NA
5395,Sm_075,64,104.234651,NA,NA,NA
5396,Sm_075,66,107.1416574,NA,NA,NA
5397,Sm_075,68,109.4040778,NA,NA,NA
5398,Sm_075,70,111.2002561,NA,NA,NA
5399,Sm_075,72,113.4422943,NA,NA,NA
5400,Sm_075,74,115.6180905,NA,NA,NA
5401,Sm_075,76,117.5391096,NA,NA,NA
5402,Sm_075,78,119.5518485,NA,NA,NA
5403,Sm_075,80,121.8830587,NA,NA,NA
5404,Sm_075,82,124.5735045,NA,NA,NA
5405,Sm_075,84,126.6448421,NA,NA,NA
5406,Sm_075,86,128.8410204,NA,NA,NA
5407,Sm_075,88,130.9607657,NA,NA,NA
5408,Sm_075,90,133.3225491,NA,NA,NA
5409,Sm_075,92,136.2626765,NA,NA,NA
5410,Sm_076,1,1.2,NA,0,NA
5411,Sm_076,2,2.4,NA,2,NA
5412,Sm_076,3,3.7,NA,3.9,NA
5413,Sm_076,4,5,NA,6.4,NA
5414,Sm_076,5,6.3,NA,8.8,NA
5415,Sm_076,6,7.8,NA,11.5,NA
5416,Sm_076,7,9.7,NA,16.3,NA
5417,Sm_076,8,11.3,NA,21.4,NA
5418,Sm_076,9,12.7,NA,26.6,NA
5419,Sm_076,10,14.2,NA,31.8,NA
5420,Sm_076,11,15.7,NA,36.8,NA
5421,Sm_076,12,17.5,NA,42.8,NA
5422,Sm_076,13,18.7,NA,51.9,NA
5423,Sm_076,14,19.8,NA,57.7,NA
5424,Sm_076,15,21.1,NA,62.7,NA
5425,Sm_076,16,22.4,NA,69.5,NA
5426,Sm_076,17,23.7,NA,78.5,NA
5427,Sm_076,18,25.9,NA,91.9,NA
5428,Sm_076,19,29,NA,120.5,NA
5429,Sm_076,20,34.2,NA,NA,NA
5430,Sm_077,1,1.3,NA,0,NA
5431,Sm_077,2,2.6,NA,4.9,NA
5432,Sm_077,3,3.8,NA,9,NA
5433,Sm_077,4,5.4,NA,13.6,NA
5434,Sm_077,5,6.6,NA,19.9,NA
5435,Sm_077,6,7.8,NA,26.5,NA
5436,Sm_077,7,8.6,NA,33.4,NA
5437,Sm_077,8,9.6,NA,37.5,NA
5438,Sm_077,9,10.5,NA,42.8,NA
5439,Sm_077,10,11.9,NA,48.8,NA
5440,Sm_077,11,13,NA,55.7,NA
5441,Sm_077,12,13.7,NA,57.8,NA
5442,Sm_077,13,14.9,NA,61.9,NA
5443,Sm_077,14,16.3,NA,73,NA
5444,Sm_077,15,17.3,NA,95.6,NA
5445,Sm_077,16,19.1,NA,127.5,NA
5446,Sm_077,17,21.2,NA,NA,NA
5447,Sm_077,18,23.7,NA,NA,NA
5448,Sm_077,19,26.1,NA,NA,NA
5449,Sm_077,20,28.3,NA,NA,NA
5450,Sm_078,2,1.4,NA,0,NA
5451,Sm_078,4,4.4,NA,6.8,NA
5452,Sm_078,6,6.4,NA,18.1,NA
5453,Sm_078,8,8.8,NA,25.3,NA
5454,Sm_078,10,10.8,NA,36.6,NA
5455,Sm_078,12,13.2,NA,49.9,NA
5456,Sm_078,14,15.2,NA,70.3,NA
5457,Sm_078,16,17.8,NA,89.9,NA
5458,Sm_078,18,20.6,NA,NA,NA
5459,Sm_078,20,23.8,NA,NA,NA
5460,Sm_079,1,1.3,NA,0,NA
5461,Sm_079,2,2.6,NA,4.4,NA
5462,Sm_079,3,3.8,NA,9.3,NA
5463,Sm_079,4,5.4,NA,15.6,NA
5464,Sm_079,5,6.6,NA,25.2,NA
5465,Sm_079,6,7.8,NA,31,NA
5466,Sm_079,7,8.6,NA,44.5,NA
5467,Sm_079,8,9.4,NA,58.3,NA
5468,Sm_079,9,10.3,NA,79,NA
5469,Sm_079,10,11.7,NA,128.9,NA
5470,Sm_079,11,12.8,NA,168.9,NA
5471,Sm_079,12,13.5,NA,NA,NA
5472,Sm_079,13,14.7,NA,NA,NA
5473,Sm_079,14,16.1,NA,NA,NA
5474,Sm_079,15,17.1,NA,NA,NA
5475,Sm_080,2,1.761749266,NA,10.76347766,NA
5476,Sm_080,4,4.258859952,NA,22.21845405,NA
5477,Sm_080,6,8.548901307,NA,44.83592013,NA
5478,Sm_080,8,13.11957529,NA,85.98441016,NA
5479,Sm_080,10,18.20734087,NA,121.1262402,NA
5480,Sm_080,12,25.23614878,NA,NA,NA
5481,Sm_080,14,32.82102505,NA,NA,NA
5482,Sm_080,16,39.66534299,NA,NA,NA
5483,Sm_080,18,48.1570784,NA,NA,NA
5484,Sm_080,20,57.32181241,NA,NA,NA
5485,Sm_080,22,63.27746037,NA,NA,NA
5486,Sm_080,24,69.8619333,NA,NA,NA
5487,Sm_080,26,76.10860768,NA,NA,NA
5488,Sm_080,28,84.07545614,NA,NA,NA
5489,Sm_080,30,93.58578403,NA,NA,NA
5490,Sm_080,32,102.8778421,NA,NA,NA
5491,Sm_080,34,111.0135898,NA,NA,NA
5492,Sm_080,36,121.552904,NA,NA,NA
5493,Sm_080,38,133.0692355,NA,NA,NA
5494,Sm_080,40,142.2001897,NA,NA,NA
5495,Sm_081,2,1.974822186,NA,6.67010428,NA
5496,Sm_081,4,3.988621127,NA,15.47198842,NA
5497,Sm_081,6,5.482730018,NA,24.18221447,NA
5498,Sm_081,8,7.707003428,NA,36.04745175,NA
5499,Sm_081,10,9.549304651,NA,41.49482305,NA
5500,Sm_081,12,12.03082464,NA,43.18785014,NA
5501,Sm_081,14,13.84454291,NA,44.98057364,NA
5502,Sm_081,16,15.69463948,NA,48.49494618,NA
5503,Sm_081,18,18.09300906,NA,59.09170406,NA
5504,Sm_081,20,21.37485172,NA,86.21341872,NA
5505,Sm_081,22,24.49559046,NA,120.0091552,NA
5506,Sm_081,24,27.43963459,NA,NA,NA
5507,Sm_081,26,31.53479218,NA,NA,NA
5508,Sm_081,28,36.0405049,NA,NA,NA
5509,Sm_081,30,42.47686616,NA,NA,NA
5510,Sm_081,32,49.63299814,NA,NA,NA
5511,Sm_081,34,57.59464969,NA,NA,NA
5512,Sm_081,36,66.42678207,NA,NA,NA
5513,Sm_081,38,74.24811731,NA,NA,NA
5514,Sm_081,40,84.10403909,NA,NA,NA
5515,Sm_082,2,1.221271615,NA,27.1745044,NA
5516,Sm_082,4,3.115541844,NA,120.3001831,NA
5517,Sm_082,6,4.575870882,NA,NA,NA
5518,Sm_082,8,6.423369006,NA,NA,NA
5519,Sm_082,10,7.990234504,NA,NA,NA
5520,Sm_082,12,10.72900106,NA,NA,NA
5521,Sm_082,14,13.07540163,NA,NA,NA
5522,Sm_082,16,15.73621469,NA,NA,NA
5523,Sm_082,18,18.03584315,NA,NA,NA
5524,Sm_082,20,20.6394903,NA,NA,NA
5525,Sm_082,22,24.30070669,NA,NA,NA
5526,Sm_082,24,27.64491216,NA,NA,NA
5527,Sm_082,26,30.20438565,NA,NA,NA
5528,Sm_082,28,33.09386232,NA,NA,NA
5529,Sm_082,30,35.42986909,NA,NA,NA
5530,Sm_082,32,38.00493329,NA,NA,NA
5531,Sm_082,34,41.04252162,NA,NA,NA
5532,Sm_082,36,44.16585882,NA,NA,NA
5533,Sm_082,38,47.62179765,NA,NA,NA
5534,Sm_082,40,50.59442473,NA,NA,NA
5535,Sm_083,2,1.265445269,NA,4.35100647,NA
5536,Sm_083,4,2.232068761,NA,7.50177954,NA
5537,Sm_083,6,3.216881404,NA,12.53975329,NA
5538,Sm_083,8,4.2406708,NA,16.21133532,NA
5539,Sm_083,10,5.147529936,NA,21.11471329,NA
5540,Sm_083,12,6.272658892,NA,26.04858567,NA
5541,Sm_083,14,7.496528958,NA,32.32772882,NA
5542,Sm_083,16,8.613862563,NA,43.35466541,NA
5543,Sm_083,18,9.720802368,NA,52.65940636,NA
5544,Sm_083,20,11.1239655,NA,71.03174376,NA
5545,Sm_083,22,12.80516281,NA,NA,NA
5546,Sm_083,24,14.19533369,NA,NA,NA
5547,Sm_083,26,15.28668279,NA,85.85051217,NA
5548,Sm_083,28,16.42740245,NA,105.5693984,NA
5549,Sm_083,30,17.55253141,NA,195.4100771,NA
5550,Sm_083,32,18.61269911,NA,NA,NA
5551,Sm_083,34,20.22113981,NA,NA,NA
5552,Sm_083,36,21.95170767,NA,NA,NA
5553,Sm_083,38,23.90834071,NA,NA,NA
5554,Sm_083,40,25.81820164,NA,NA,NA
5555,Sm_092,1.190051172,2.582490349,NA,4,NA
5556,Sm_092,2.380102344,4.390365014,NA,7,NA
5557,Sm_092,3.570153517,6.058003661,NA,12,NA
5558,Sm_092,4.760204689,8.041437794,NA,15,NA
5559,Sm_092,5.950255861,9.733693873,NA,19,NA
5560,Sm_092,7.140307033,11.70366535,NA,23,NA
5561,Sm_092,8.330358205,13.45300951,NA,25,NA
5562,Sm_092,9.520409378,16.01149145,NA,31,NA
5563,Sm_092,10.71046055,18.34072356,NA,34,NA
5564,Sm_092,11.90051172,20.81615373,NA,40,NA
5565,Sm_092,13.09056289,24.09084906,NA,45,NA
5566,Sm_092,14.28061407,26.85582253,NA,51,NA
5567,Sm_092,15.47066524,29.27586348,NA,55,NA
5568,Sm_092,16.66071641,32.27710659,NA,61,NA
5569,Sm_092,17.85076758,35.55824477,NA,68,NA
5570,Sm_092,19.04081876,42.01089662,NA,80,NA
5571,Sm_092,20.23086993,53.71488251,NA,105,NA
5572,Sm_092,21.4209211,65.24199472,NA,127,NA
5573,Sm_092,22.61097227,76.51809247,NA,151,NA
5574,Sm_092,23.80102344,92.06569919,NA,181,NA
5575,Sm_092,29.75127931,198.52564,NA,399,NA
5576,Sm_092,35.70153517,305.6971784,NA,616,NA
5577,Sm_092,41.65179103,402.9961012,NA,814,NA
5578,Sm_092,47.60204689,486.1688495,NA,983,NA
5579,Sm_092,53.55230275,536.9286465,NA,1086,NA
5580,Sm_092,59.50255861,583.0213889,NA,1180,NA
5581,Sm_092,65.45281447,642.9774634,NA,1301,NA
5582,Sm_092,71.40307033,718.2649408,NA,1453,NA
5583,Sm_092,76.16327502,768.579188,NA,1553,NA
5584,Sm_094,1.076889942,6.882978215,NA,7,NA
5585,Sm_094,2.153779884,13.19430003,NA,17,NA
5586,Sm_094,3.230669826,21.10455865,NA,33,NA
5587,Sm_094,4.307559767,27.22739347,NA,45,NA
5588,Sm_094,5.384449709,33.27060697,NA,55,NA
5589,Sm_094,6.461339651,41.72141375,NA,71,NA
5590,Sm_094,7.538229593,51.35065806,NA,86,NA
5591,Sm_094,8.615119535,61.25733003,NA,106,NA
5592,Sm_094,9.692009477,72.41282026,NA,128,NA
5593,Sm_094,10.76889942,84.03687658,NA,152,NA
5594,Sm_094,11.84578936,98.66514791,NA,183,NA
5595,Sm_094,12.9226793,113.4165921,NA,211,NA
5596,Sm_094,13.99956924,127.9580229,NA,242,NA
5597,Sm_094,15.07645919,142.3571696,NA,270,NA
5598,Sm_094,16.15334913,156.8368827,NA,301,NA
5599,Sm_094,17.23023907,171.4270891,NA,329,NA
5600,Sm_094,18.30712901,187.6072543,NA,364,NA
5601,Sm_094,19.38401895,202.689207,NA,394,NA
5602,Sm_094,20.4609089,218.6091393,NA,427,NA
5603,Sm_094,21.53779884,233.933815,NA,457,NA
5604,Sm_094,26.92224855,319.3613213,NA,630,NA
5605,Sm_094,32.30669826,409.5325047,NA,814,NA
5606,Sm_094,37.69114796,494.5452347,NA,987,NA
5607,Sm_094,43.07559767,591.8857495,NA,1185,NA
5608,Sm_094,48.46004738,670.8947222,NA,1344,NA
5609,Sm_094,53.84449709,751.1979023,NA,1505,NA
5610,Sm_094,59.2289468,834.5331505,NA,1675,NA
5611,Sm_094,64.61339651,920.5408188,NA,1850,NA
5612,Sm_094,69.99784622,1009.252409,NA,2029,NA
5613,Sm_094,75.38229593,1093.503841,NA,2202,NA
5614,Sm_094,79.6898557,1133.521206,NA,2280,NA
5615,Sm_097,1.010203051,7.783919868,NA,5,NA
5616,Sm_097,2.020406102,16.21532357,NA,13,NA
5617,Sm_097,3.030609152,25.94291921,NA,24,NA
5618,Sm_097,4.040812203,34.52412429,NA,35,NA
5619,Sm_097,5.051015254,44.07798729,NA,45,NA
5620,Sm_097,6.061218305,53.65753713,NA,56,NA
5621,Sm_097,7.071421356,62.5639394,NA,65,NA
5622,Sm_097,8.081624407,73.17433524,NA,75,NA
5623,Sm_097,9.091827457,83.76590485,NA,86,NA
5624,Sm_097,10.10203051,97.25535152,NA,100,NA
5625,Sm_097,11.11223356,110.8593957,NA,114,NA
5626,Sm_097,12.12243661,125.7188146,NA,129,NA
5627,Sm_097,13.13263966,139.1438594,NA,142,NA
5628,Sm_097,14.14284271,151.4992045,NA,155,NA
5629,Sm_097,15.15304576,164.5303075,NA,169,NA
5630,Sm_097,16.16324881,177.8083922,NA,182,NA
5631,Sm_097,17.17345186,190.4291525,NA,194,NA
5632,Sm_097,18.18365491,202.969757,NA,207,NA
5633,Sm_097,19.19385797,213.0829324,NA,217,NA
5634,Sm_097,20.20406102,223.8382325,NA,229,NA
5635,Sm_097,25.25507627,292.041726,NA,298,NA
5636,Sm_097,30.30609152,364.1837138,NA,372,NA
5637,Sm_097,35.35710678,439.2431902,NA,448,NA
5638,Sm_097,40.40812203,511.0155832,NA,521,NA
5639,Sm_097,45.45913729,583.2453498,NA,594,NA
5640,Sm_097,50.51015254,655.9717592,NA,669,NA
5641,Sm_097,55.56116779,735.1637672,NA,749,NA
5642,Sm_097,60.61218305,803.41577,NA,818,NA
5643,Sm_097,65.6631983,880.2146518,NA,896,NA
5644,Sm_097,70.71421356,944.5674299,NA,962,NA
5645,Sm_097,75.76522881,1017.136762,NA,1035,NA
5646,Sm_097,80.81624407,1093.210314,NA,1113,NA
5647,Sm_097,85.86725932,1167.269574,NA,1189,NA
5648,Sm_097,90.91827457,1248.926317,NA,1271,NA
5649,Sm_097,94.95908678,1290.123983,NA,1313,NA
5650,Sm_103,1.03799045,8.204911513,NA,20,NA
5651,Sm_103,2.075980901,16.30049542,NA,26,NA
5652,Sm_103,3.113971351,24.94922874,NA,32,NA
5653,Sm_103,4.151961802,35.45141012,NA,38,NA
5654,Sm_103,5.189952252,43.66673495,NA,45,NA
5655,Sm_103,6.227942703,53.30934233,NA,51,NA
